E(eV),dos(E),pdos(E)
-2.308500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.307499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.306500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.305499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.304500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.303500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.302499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.301500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.300499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.299500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.298499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.297500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.296499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.295499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.294500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.293499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.292500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.291499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.290500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.289499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.288500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.287500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.286499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.285500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.284499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.283500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.282499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.281500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.280499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.279500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.278500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.277499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.276500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.275499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.274500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.273499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.272500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.271499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.270499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.269500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.268499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.267500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.266499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.265500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.264499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.263500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.262500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.261499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.260500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.259499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.258500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.257499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.256500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.255499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.254500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.253500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.252499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.251500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.250499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.249500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.248499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.247500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.246499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.245499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.244500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.243499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.242500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.241499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.240500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.239499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.238500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.237500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.236499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.235500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.234499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.233500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.232499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.231500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.230499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.229500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.228500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.227499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.226500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.225499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.224500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.223499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.222500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.221499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.220499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.219500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.218499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.217500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.216499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.215500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.214499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.213500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.212500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.211499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.210500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.209499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.208500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.207499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.206500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.205499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.204500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.203500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.202499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.201500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.200499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.199500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.198499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.197500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.196499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.195499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.194500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.193499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.192500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.191499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.190500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.189499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.188500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.187500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.186499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.185500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.184499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.183500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.182499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.181500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.180499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.179500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.178500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.177499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.176500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.175499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.174500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.173499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.172500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.171499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.170499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.169500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.168499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.167500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.166499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.165500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.164499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.163500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.162500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.161499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.160500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.159499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.158500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.157499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.156500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.155499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.154500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.153500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.152499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.151500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.150499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.149500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.148499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.147500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.146499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.145499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.144500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.143499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.142500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.141499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.140500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.139499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.138500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.137500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.136499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.135500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.134499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.133500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.132499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.131500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.130499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.129500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.128500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.127499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.126500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.125499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.124500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.123499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.122500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.121499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.120499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.119500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.118499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.117500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.116499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.115500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.114499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.113500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.112500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.111499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.110500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.109499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.108500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.107499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.106500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.105499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.104500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.103500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.102499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.101500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.100499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.099500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.098499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.097500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.096499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.095499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.094500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.093499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.092500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.091499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.090500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.089499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.088500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.087500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.086499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.085500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.084499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.083500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.082499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.081500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.080499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.079500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.078500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.077499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.076500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.075499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.074500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.073499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.072500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.071499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.070499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.069500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.068499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.067500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.066499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.065500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.064499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.063500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.062500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.061499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.060500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.059499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.058500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.057499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.056500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.055499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.054500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.053500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.052499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.051500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.050499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.049500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.048499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.047500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.046499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.045499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.044500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.043499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.042500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.041499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.040500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.039499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.038500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.037500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.036499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.035500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.034499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.033500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.032499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.031500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.030499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.029500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.028500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.027499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.026500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.025499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.024500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.023499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.022500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.021499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.020499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.019500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.018499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.017500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.016499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.015500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.014499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.013500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.012500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.011499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.010500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.009499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.008500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.007499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.006500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.005499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.004500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.003500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.002499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.001500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.000499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.999500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.998499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.997500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.996499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.995499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.994500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.993499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.992500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.991499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.990500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.989499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.988500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.987500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.986499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.985500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.984499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.983500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.982499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.981500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.980499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.979500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.978500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.977499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.976500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.975499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.974500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.973499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.972500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.971499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.970499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.969500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.968499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.967500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.966499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.965500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.964499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.963500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.962500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.961499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.960500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.959499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.958500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.957499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.956500000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.955499999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.954500000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.953500000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.952499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.951500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.950499999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.949500000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.948499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.947500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.946499999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.945499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.944500000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.943499999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.942500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.941499999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.940500000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.939499999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.938500000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.937500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.936499999999999844e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.935500000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.934499999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.933500000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.932499999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
