E(eV),dos(E),pdos(E)
6.852999999999999758e+00,5.940000000000000391e+00,5.860000000000000320e+00
6.863000000000000433e+00,5.990000000000000213e+00,5.910000000000000142e+00
6.873000000000000220e+00,6.049999999999999822e+00,5.959999999999999964e+00
6.883000000000000007e+00,6.099999999999999645e+00,6.009999999999999787e+00
6.892999999999999794e+00,6.150000000000000355e+00,6.070000000000000284e+00
6.902999999999999581e+00,6.209999999999999964e+00,6.120000000000000107e+00
6.913000000000000256e+00,6.259999999999999787e+00,6.169999999999999929e+00
6.923000000000000043e+00,6.309999999999999609e+00,6.219999999999999751e+00
6.932999999999999829e+00,6.360000000000000320e+00,6.269999999999999574e+00
6.942999999999999616e+00,6.400000000000000355e+00,6.309999999999999609e+00
6.953000000000000291e+00,6.440000000000000391e+00,6.349999999999999645e+00
6.963000000000000078e+00,6.480000000000000426e+00,6.389999999999999680e+00
6.972999999999999865e+00,6.509999999999999787e+00,6.419999999999999929e+00
6.982999999999999652e+00,6.540000000000000036e+00,6.440000000000000391e+00
6.993000000000000327e+00,6.559999999999999609e+00,6.459999999999999964e+00
7.003000000000000114e+00,6.570000000000000284e+00,6.469999999999999751e+00
7.012999999999999901e+00,6.580000000000000071e+00,6.480000000000000426e+00
7.022999999999999687e+00,6.570000000000000284e+00,6.480000000000000426e+00
7.033000000000000362e+00,6.559999999999999609e+00,6.469999999999999751e+00
7.043000000000000149e+00,6.549999999999999822e+00,6.450000000000000178e+00
7.052999999999999936e+00,6.519999999999999574e+00,6.419999999999999929e+00
7.062999999999999723e+00,6.480000000000000426e+00,6.389999999999999680e+00
7.073000000000000398e+00,6.440000000000000391e+00,6.339999999999999858e+00
7.083000000000000185e+00,6.389999999999999680e+00,6.290000000000000036e+00
7.092999999999999972e+00,6.320000000000000284e+00,6.230000000000000426e+00
7.102999999999999758e+00,6.250000000000000000e+00,6.160000000000000142e+00
7.113000000000000433e+00,6.169999999999999929e+00,6.080000000000000071e+00
7.123000000000000220e+00,6.080000000000000071e+00,5.990000000000000213e+00
7.133000000000000007e+00,5.980000000000000426e+00,5.889999999999999680e+00
7.142999999999999794e+00,5.870000000000000107e+00,5.790000000000000036e+00
7.152999999999999581e+00,5.759999999999999787e+00,5.669999999999999929e+00
7.163000000000000256e+00,5.639999999999999680e+00,5.549999999999999822e+00
7.173000000000000043e+00,5.509999999999999787e+00,5.419999999999999929e+00
7.182999999999999829e+00,5.370000000000000107e+00,5.290000000000000036e+00
7.192999999999999616e+00,5.230000000000000426e+00,5.150000000000000355e+00
7.203000000000000291e+00,5.080000000000000071e+00,5.000000000000000000e+00
7.213000000000000078e+00,4.929999999999999716e+00,4.849999999999999645e+00
7.222999999999999865e+00,4.769999999999999574e+00,4.700000000000000178e+00
7.232999999999999652e+00,4.610000000000000320e+00,4.540000000000000036e+00
7.243000000000000327e+00,4.450000000000000178e+00,4.379999999999999893e+00
7.253000000000000114e+00,4.280000000000000249e+00,4.209999999999999964e+00
7.262999999999999901e+00,4.110000000000000320e+00,4.049999999999999822e+00
7.272999999999999687e+00,3.939999999999999947e+00,3.879999999999999893e+00
7.283000000000000362e+00,3.770000000000000018e+00,3.709999999999999964e+00
7.293000000000000149e+00,3.600000000000000089e+00,3.549999999999999822e+00
7.302999999999999936e+00,3.430000000000000160e+00,3.379999999999999893e+00
7.312999999999999723e+00,3.270000000000000018e+00,3.209999999999999964e+00
7.323000000000000398e+00,3.100000000000000089e+00,3.049999999999999822e+00
7.333000000000000185e+00,2.939999999999999947e+00,2.890000000000000124e+00
7.342999999999999972e+00,2.779999999999999805e+00,2.729999999999999982e+00
7.352999999999999758e+00,2.620000000000000107e+00,2.580000000000000071e+00
7.363000000000000433e+00,2.470000000000000195e+00,2.430000000000000160e+00
7.373000000000000220e+00,2.319999999999999840e+00,2.279999999999999805e+00
7.383000000000000007e+00,2.169999999999999929e+00,2.140000000000000124e+00
7.392999999999999794e+00,2.029999999999999805e+00,2.000000000000000000e+00
7.402999999999999581e+00,1.899999999999999911e+00,1.870000000000000107e+00
7.413000000000000256e+00,1.770000000000000018e+00,1.739999999999999991e+00
7.423000000000000043e+00,1.639999999999999902e+00,1.610000000000000098e+00
7.432999999999999829e+00,1.520000000000000018e+00,1.500000000000000000e+00
7.442999999999999616e+00,1.409999999999999920e+00,1.389999999999999902e+00
7.453000000000000291e+00,1.300000000000000044e+00,1.280000000000000027e+00
7.463000000000000078e+00,1.199999999999999956e+00,1.179999999999999938e+00
7.472999999999999865e+00,1.100000000000000089e+00,1.080000000000000071e+00
7.482999999999999652e+00,1.010000000000000009e+00,9.939999999999999947e-01
7.493000000000000327e+00,9.250000000000000444e-01,9.100000000000000311e-01
7.503000000000000114e+00,8.449999999999999734e-01,8.309999999999999609e-01
7.512999999999999901e+00,7.700000000000000178e-01,7.570000000000000062e-01
7.522999999999999687e+00,6.999999999999999556e-01,6.889999999999999458e-01
7.533000000000000362e+00,6.350000000000000089e-01,6.250000000000000000e-01
7.543000000000000149e+00,5.749999999999999556e-01,5.649999999999999467e-01
7.552999999999999936e+00,5.190000000000000169e-01,5.100000000000000089e-01
7.562999999999999723e+00,4.680000000000000271e-01,4.600000000000000200e-01
7.573000000000000398e+00,4.199999999999999845e-01,4.129999999999999782e-01
7.583000000000000185e+00,3.770000000000000018e-01,3.709999999999999964e-01
7.592999999999999972e+00,3.370000000000000218e-01,3.320000000000000173e-01
7.602999999999999758e+00,3.009999999999999898e-01,2.959999999999999853e-01
7.613000000000000433e+00,2.680000000000000160e-01,2.640000000000000124e-01
7.623000000000000220e+00,2.379999999999999893e-01,2.340000000000000135e-01
7.633000000000000007e+00,2.109999999999999931e-01,2.079999999999999905e-01
7.642999999999999794e+00,1.869999999999999996e-01,1.839999999999999969e-01
7.652999999999999581e+00,1.650000000000000078e-01,1.620000000000000051e-01
7.663000000000000256e+00,1.449999999999999900e-01,1.429999999999999882e-01
7.673000000000000043e+00,1.270000000000000018e-01,1.250000000000000000e-01
7.682999999999999829e+00,1.120000000000000023e-01,1.100000000000000006e-01
7.692999999999999616e+00,9.750000000000000333e-02,9.589999999999999913e-02
7.703000000000000291e+00,8.500000000000000611e-02,8.359999999999999376e-02
7.713000000000000078e+00,7.389999999999999347e-02,7.270000000000000073e-02
7.722999999999999865e+00,6.410000000000000420e-02,6.310000000000000331e-02
7.732999999999999652e+00,5.550000000000000072e-02,5.460000000000000270e-02
7.743000000000000327e+00,4.789999999999999813e-02,4.710000000000000298e-02
7.753000000000000114e+00,4.130000000000000338e-02,4.059999999999999720e-02
7.762999999999999901e+00,3.549999999999999684e-02,3.490000000000000047e-02
7.772999999999999687e+00,3.039999999999999994e-02,2.989999999999999949e-02
7.783000000000000362e+00,2.599999999999999881e-02,2.560000000000000123e-02
7.793000000000000149e+00,2.220000000000000098e-02,2.179999999999999993e-02
7.802999999999999936e+00,1.890000000000000013e-02,1.859999999999999848e-02
7.812999999999999723e+00,1.600000000000000033e-02,1.569999999999999868e-02
7.823000000000000398e+00,1.359999999999999924e-02,1.329999999999999932e-02
7.833000000000000185e+00,1.149999999999999981e-02,1.129999999999999928e-02
7.842999999999999972e+00,9.650000000000000591e-03,9.480000000000000579e-03
7.852999999999999758e+00,8.109999999999999154e-03,7.969999999999999654e-03
7.863000000000000433e+00,6.799999999999999621e-03,6.680000000000000174e-03
7.873000000000000220e+00,5.680000000000000153e-03,5.590000000000000351e-03
7.883000000000000007e+00,4.740000000000000289e-03,4.660000000000000080e-03
7.892999999999999794e+00,3.939999999999999926e-03,3.880000000000000202e-03
7.902999999999999581e+00,3.269999999999999903e-03,3.220000000000000206e-03
7.913000000000000256e+00,2.710000000000000169e-03,2.660000000000000038e-03
7.923000000000000043e+00,2.239999999999999804e-03,2.200000000000000133e-03
7.932999999999999829e+00,1.840000000000000056e-03,1.809999999999999977e-03
7.942999999999999616e+00,1.510000000000000057e-03,1.490000000000000005e-03
7.953000000000000291e+00,1.240000000000000000e-03,1.219999999999999947e-03
7.963000000000000078e+00,1.010000000000000047e-03,9.970000000000000563e-04
7.972999999999999865e+00,8.270000000000000441e-04,8.120000000000000048e-04
7.982999999999999652e+00,6.719999999999999628e-04,6.610000000000000207e-04
7.993000000000000327e+00,5.450000000000000200e-04,5.360000000000000181e-04
8.003000000000000114e+00,4.409999999999999858e-04,4.339999999999999782e-04
8.012999999999999901e+00,3.559999999999999797e-04,3.499999999999999964e-04
8.022999999999999687e+00,2.860000000000000129e-04,2.820000000000000241e-04
8.032999999999999474e+00,2.300000000000000070e-04,2.259999999999999910e-04
8.042999999999999261e+00,1.840000000000000001e-04,1.810000000000000085e-04
8.053000000000000824e+00,1.469999999999999953e-04,1.450000000000000009e-04
8.063000000000000611e+00,1.169999999999999979e-04,1.150000000000000035e-04
8.073000000000000398e+00,9.309999999999999970e-05,9.150000000000000147e-05
8.083000000000000185e+00,7.380000000000000492e-05,7.250000000000000043e-05
8.092999999999999972e+00,5.830000000000000086e-05,5.729999999999999688e-05
8.102999999999999758e+00,4.600000000000000004e-05,4.520000000000000092e-05
8.112999999999999545e+00,3.619999999999999900e-05,3.559999999999999797e-05
8.122999999999999332e+00,2.839999999999999914e-05,2.790000000000000054e-05
8.132999999999999119e+00,2.220000000000000090e-05,2.180000000000000134e-05
8.143000000000000682e+00,1.730000000000000038e-05,1.699999999999999987e-05
8.153000000000000469e+00,1.349999999999999949e-05,1.320000000000000067e-05
8.163000000000000256e+00,1.049999999999999942e-05,1.029999999999999964e-05
8.173000000000000043e+00,8.100000000000000375e-06,7.960000000000000021e-06
8.182999999999999829e+00,6.260000000000000204e-06,6.150000000000000410e-06
8.192999999999999616e+00,4.819999999999999591e-06,4.740000000000000357e-06
8.202999999999999403e+00,3.700000000000000150e-06,3.639999999999999878e-06
8.212999999999999190e+00,2.839999999999999914e-06,2.789999999999999969e-06
8.223000000000000753e+00,2.169999999999999976e-06,2.129999999999999935e-06
8.233000000000000540e+00,1.650000000000000084e-06,1.619999999999999948e-06
8.243000000000000327e+00,1.260000000000000007e-06,1.230000000000000082e-06
8.253000000000000114e+00,9.519999999999999484e-07,9.350000000000000477e-07
8.262999999999999901e+00,7.199999999999999886e-07,7.069999999999999648e-07
8.272999999999999687e+00,5.430000000000000315e-07,5.330000000000000214e-07
8.282999999999999474e+00,4.080000000000000006e-07,4.010000000000000041e-07
8.292999999999999261e+00,3.060000000000000137e-07,3.010000000000000086e-07
8.303000000000000824e+00,2.289999999999999992e-07,2.249999999999999898e-07
8.313000000000000611e+00,1.710000000000000092e-07,1.679999999999999956e-07
8.323000000000000398e+00,1.270000000000000123e-07,1.249999999999999943e-07
8.333000000000000185e+00,9.450000000000000578e-08,9.279999999999999718e-08
8.342999999999999972e+00,6.989999999999999726e-08,6.869999999999999975e-08
8.352999999999999758e+00,5.159999999999999883e-08,5.079999999999999828e-08
8.362999999999999545e+00,3.800000000000000278e-08,3.739999999999999741e-08
8.372999999999999332e+00,2.789999999999999837e-08,2.750000000000000140e-08
8.382999999999999119e+00,2.050000000000000159e-08,2.010000000000000131e-08
8.393000000000000682e+00,1.499999999999999866e-08,1.469999999999999928e-08
8.403000000000000469e+00,1.090000000000000000e-08,1.069999999999999986e-08
8.413000000000000256e+00,7.920000000000000775e-09,7.779999999999999190e-09
8.423000000000000043e+00,5.739999999999999617e-09,5.640000000000000376e-09
8.432999999999999829e+00,4.149999999999999938e-09,4.070000000000000214e-09
8.442999999999999616e+00,2.989999999999999808e-09,2.940000000000000187e-09
8.452999999999999403e+00,2.140000000000000055e-09,2.109999999999999952e-09
8.462999999999999190e+00,1.540000000000000059e-09,1.509999999999999955e-09
8.473000000000000753e+00,1.099999999999999924e-09,1.079999999999999993e-09
8.483000000000000540e+00,7.819999999999999879e-10,7.680000000000000363e-10
8.493000000000000327e+00,5.560000000000000446e-10,5.459999999999999757e-10
8.503000000000000114e+00,3.929999999999999870e-10,3.870000000000000078e-10
8.512999999999999901e+00,2.780000000000000223e-10,2.729999999999999878e-10
8.522999999999999687e+00,1.959999999999999952e-10,1.920000000000000091e-10
8.532999999999999474e+00,1.369999999999999922e-10,1.349999999999999991e-10
8.542999999999999261e+00,9.509999999999999988e-11,9.350000000000000024e-11
8.553000000000000824e+00,6.609999999999999663e-11,6.499999999999999526e-11
8.563000000000000611e+00,4.579999999999999952e-11,4.499999999999999970e-11
8.573000000000000398e+00,3.100000000000000281e-11,3.049999999999999807e-11
8.583000000000000185e+00,2.070000000000000025e-11,2.030000000000000034e-11
8.592999999999999972e+00,1.320000000000000030e-11,1.300000000000000034e-11
8.602999999999999758e+00,7.940000000000000499e-12,7.799999999999999884e-12
8.612999999999999545e+00,3.829999999999999634e-12,3.770000000000000294e-12
8.622999999999999332e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.632999999999999119e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.643000000000000682e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.653000000000000469e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.663000000000000256e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.673000000000000043e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.682999999999999829e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.692999999999999616e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.702999999999999403e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.712999999999999190e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.723000000000000753e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.733000000000000540e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.743000000000000327e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.753000000000000114e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.762999999999999901e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.772999999999999687e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.782999999999999474e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.792999999999999261e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.803000000000000824e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.813000000000000611e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.823000000000000398e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.833000000000000185e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.842999999999999972e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.852999999999999758e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.862999999999999545e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.872999999999999332e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.882999999999999119e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.893000000000000682e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.903000000000000469e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.913000000000000256e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.923000000000000043e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.932999999999999829e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.942999999999999616e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.952999999999999403e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.962999999999999190e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.973000000000000753e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.983000000000000540e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.993000000000000327e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.003000000000000114e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.012999999999999901e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.022999999999999687e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.032999999999999474e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.042999999999999261e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.053000000000000824e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.063000000000000611e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.073000000000000398e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.083000000000000185e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.092999999999999972e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.102999999999999758e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.112999999999999545e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.122999999999999332e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.132999999999999119e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.143000000000000682e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.153000000000000469e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.163000000000000256e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.173000000000000043e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.182999999999999829e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.192999999999999616e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.202999999999999403e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.212999999999999190e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.223000000000000753e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.233000000000000540e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.243000000000000327e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.253000000000000114e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.262999999999999901e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.272999999999999687e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.282999999999999474e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.292999999999999261e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.303000000000000824e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.313000000000000611e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.323000000000000398e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.333000000000000185e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.342999999999999972e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.352999999999999758e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.362999999999999545e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.372999999999999332e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.382999999999999119e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.393000000000000682e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.403000000000000469e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.413000000000000256e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.423000000000000043e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.432999999999999829e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.442999999999999616e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.452999999999999403e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.462999999999999190e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.473000000000000753e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.483000000000000540e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.493000000000000327e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.503000000000000114e+00,6.610000000000000107e-13,6.439999999999999822e-13
9.512999999999999901e+00,1.860000000000000152e-12,1.819999999999999919e-12
9.522999999999999687e+00,2.690000000000000049e-12,2.620000000000000145e-12
9.532999999999999474e+00,3.870000000000000272e-12,3.779999999999999645e-12
9.542999999999999261e+00,5.869999999999999827e-12,5.730000000000000020e-12
9.553000000000000824e+00,8.750000000000000480e-12,8.530000000000000206e-12
9.563000000000000611e+00,1.290000000000000037e-11,1.260000000000000043e-11
9.573000000000000398e+00,1.839999999999999915e-11,1.799999999999999923e-11
9.583000000000000185e+00,2.620000000000000064e-11,2.549999999999999918e-11
9.592999999999999972e+00,3.749999999999999975e-11,3.660000000000000157e-11
9.602999999999999758e+00,5.310000000000000275e-11,5.169999999999999983e-11
9.612999999999999545e+00,7.530000000000000105e-11,7.339999999999999986e-11
9.622999999999999332e+00,1.059999999999999958e-10,1.040000000000000028e-10
9.632999999999999119e+00,1.490000000000000025e-10,1.460000000000000128e-10
9.643000000000000682e+00,2.090000000000000021e-10,2.039999999999999935e-10
9.653000000000000469e+00,2.920000000000000256e-10,2.849999999999999981e-10
9.663000000000000256e+00,4.079999999999999869e-10,3.980000000000000215e-10
9.673000000000000043e+00,5.670000000000000066e-10,5.529999999999999515e-10
9.682999999999999829e+00,7.849999999999999775e-10,7.660000000000000432e-10
9.692999999999999616e+00,1.089999999999999958e-09,1.060000000000000062e-09
9.702999999999999403e+00,1.499999999999999990e-09,1.459999999999999921e-09
9.712999999999999190e+00,2.059999999999999917e-09,2.009999999999999883e-09
9.723000000000000753e+00,2.820000000000000188e-09,2.749999999999999809e-09
9.733000000000000540e+00,3.860000000000000319e-09,3.770000000000000009e-09
9.743000000000000327e+00,5.270000000000000206e-09,5.140000000000000035e-09
9.753000000000000114e+00,7.169999999999999849e-09,6.990000000000000057e-09
9.762999999999999901e+00,9.730000000000000108e-09,9.489999999999999282e-09
9.772999999999999687e+00,1.320000000000000074e-08,1.280000000000000047e-08
9.782999999999999474e+00,1.780000000000000057e-08,1.729999999999999940e-08
9.792999999999999261e+00,2.389999999999999894e-08,2.330000000000000019e-08
9.803000000000000824e+00,3.210000000000000289e-08,3.130000000000000234e-08
9.813000000000000611e+00,4.300000000000000123e-08,4.189999999999999800e-08
9.823000000000000398e+00,5.739999999999999783e-08,5.599999999999999852e-08
9.833000000000000185e+00,7.650000000000000342e-08,7.460000000000000626e-08
9.842999999999999972e+00,1.020000000000000001e-07,9.909999999999999403e-08
9.852999999999999758e+00,1.350000000000000045e-07,1.309999999999999951e-07
9.862999999999999545e+00,1.780000000000000057e-07,1.730000000000000006e-07
9.872999999999999332e+00,2.340000000000000042e-07,2.289999999999999992e-07
9.882999999999999119e+00,3.080000000000000051e-07,2.999999999999999864e-07
9.893000000000000682e+00,4.040000000000000177e-07,3.940000000000000076e-07
9.903000000000000469e+00,5.279999999999999634e-07,5.150000000000000455e-07
9.913000000000000256e+00,6.880000000000000197e-07,6.710000000000000130e-07
9.923000000000000043e+00,8.950000000000000071e-07,8.730000000000000484e-07
9.932999999999999829e+00,1.159999999999999905e-06,1.129999999999999981e-06
9.942999999999999616e+00,1.500000000000000038e-06,1.459999999999999997e-06
9.952999999999999403e+00,1.940000000000000060e-06,1.889999999999999904e-06
9.962999999999999190e+00,2.489999999999999877e-06,2.430000000000000028e-06
9.973000000000000753e+00,3.199999999999999855e-06,3.120000000000000198e-06
9.983000000000000540e+00,4.089999999999999804e-06,3.989999999999999915e-06
9.993000000000000327e+00,5.219999999999999997e-06,5.090000000000000394e-06
1.000300000000000011e+01,6.649999999999999858e-06,6.479999999999999791e-06
1.001299999999999990e+01,8.440000000000000507e-06,8.230000000000000824e-06
1.002299999999999969e+01,1.069999999999999920e-05,1.040000000000000038e-05
1.003299999999999947e+01,1.349999999999999949e-05,1.320000000000000067e-05
1.004299999999999926e+01,1.699999999999999987e-05,1.660000000000000031e-05
1.005300000000000082e+01,2.139999999999999840e-05,2.080000000000000075e-05
1.006300000000000061e+01,2.680000000000000090e-05,2.610000000000000083e-05
1.007300000000000040e+01,3.350000000000000113e-05,3.259999999999999958e-05
1.008300000000000018e+01,4.169999999999999716e-05,4.069999999999999996e-05
1.009299999999999997e+01,5.179999999999999871e-05,5.059999999999999665e-05
1.010299999999999976e+01,6.430000000000000440e-05,6.270000000000000616e-05
1.011299999999999955e+01,7.949999999999999439e-05,7.749999999999999999e-05
1.012299999999999933e+01,9.799999999999999684e-05,9.560000000000000626e-05
1.013299999999999912e+01,1.210000000000000002e-04,1.179999999999999951e-04
1.014300000000000068e+01,1.479999999999999925e-04,1.440000000000000036e-04
1.015300000000000047e+01,1.810000000000000085e-04,1.769999999999999926e-04
1.016300000000000026e+01,2.210000000000000050e-04,2.149999999999999947e-04
1.017300000000000004e+01,2.689999999999999791e-04,2.620000000000000258e-04
1.018299999999999983e+01,3.260000000000000094e-04,3.179999999999999776e-04
1.019299999999999962e+01,3.950000000000000061e-04,3.860000000000000041e-04
1.020299999999999940e+01,4.769999999999999934e-04,4.659999999999999971e-04
1.021299999999999919e+01,5.749999999999999903e-04,5.609999999999999752e-04
1.022300000000000075e+01,6.909999999999999910e-04,6.740000000000000114e-04
1.023300000000000054e+01,8.279999999999999600e-04,8.080000000000000160e-04
1.024300000000000033e+01,9.899999999999999946e-04,9.650000000000000374e-04
1.025300000000000011e+01,1.180000000000000059e-03,1.149999999999999981e-03
1.026299999999999990e+01,1.399999999999999986e-03,1.369999999999999907e-03
1.027299999999999969e+01,1.660000000000000017e-03,1.619999999999999912e-03
1.028299999999999947e+01,1.969999999999999963e-03,1.920000000000000049e-03
1.029299999999999926e+01,2.320000000000000014e-03,2.259999999999999856e-03
1.030300000000000082e+01,2.729999999999999788e-03,2.660000000000000038e-03
1.031300000000000061e+01,3.200000000000000153e-03,3.129999999999999970e-03
1.032300000000000040e+01,3.749999999999999861e-03,3.660000000000000059e-03
1.033300000000000018e+01,4.380000000000000213e-03,4.270000000000000358e-03
1.034299999999999997e+01,5.100000000000000366e-03,4.969999999999999592e-03
1.035299999999999976e+01,5.919999999999999915e-03,5.780000000000000415e-03
1.036299999999999955e+01,6.859999999999999779e-03,6.689999999999999766e-03
1.037299999999999933e+01,7.929999999999999549e-03,7.740000000000000352e-03
1.038299999999999912e+01,9.140000000000000555e-03,8.920000000000000845e-03
1.039300000000000068e+01,1.050000000000000065e-02,1.020000000000000073e-02
1.040300000000000047e+01,1.200000000000000025e-02,1.179999999999999973e-02
1.041300000000000026e+01,1.379999999999999977e-02,1.340000000000000045e-02
1.042300000000000004e+01,1.569999999999999868e-02,1.529999999999999936e-02
1.043299999999999983e+01,1.789999999999999925e-02,1.750000000000000167e-02
1.044299999999999962e+01,2.029999999999999860e-02,1.980000000000000163e-02
1.045299999999999940e+01,2.299999999999999961e-02,2.239999999999999977e-02
1.046299999999999919e+01,2.599999999999999881e-02,2.529999999999999957e-02
1.047300000000000075e+01,2.920000000000000026e-02,2.850000000000000103e-02
1.048300000000000054e+01,3.289999999999999869e-02,3.200000000000000067e-02
1.049300000000000033e+01,3.679999999999999938e-02,3.590000000000000135e-02
1.050300000000000011e+01,4.120000000000000051e-02,4.019999999999999962e-02
1.051299999999999990e+01,4.590000000000000330e-02,4.479999999999999954e-02
1.052299999999999969e+01,5.109999999999999959e-02,4.979999999999999705e-02
1.053299999999999947e+01,5.670000000000000040e-02,5.530000000000000193e-02
1.054299999999999926e+01,6.270000000000000573e-02,6.119999999999999746e-02
1.055300000000000082e+01,6.919999999999999762e-02,6.750000000000000444e-02
1.056300000000000061e+01,7.630000000000000671e-02,7.439999999999999392e-02
1.057300000000000040e+01,8.379999999999999949e-02,8.169999999999999485e-02
1.058300000000000018e+01,9.180000000000000659e-02,8.959999999999999909e-02
1.059299999999999997e+01,1.000000000000000056e-01,9.790000000000000091e-02
1.060299999999999976e+01,1.089999999999999997e-01,1.069999999999999979e-01
1.061299999999999955e+01,1.189999999999999947e-01,1.160000000000000059e-01
1.062299999999999933e+01,1.290000000000000036e-01,1.260000000000000009e-01
1.063299999999999912e+01,1.400000000000000133e-01,1.370000000000000107e-01
1.064300000000000068e+01,1.509999999999999953e-01,1.469999999999999918e-01
1.065300000000000047e+01,1.630000000000000060e-01,1.590000000000000024e-01
1.066300000000000026e+01,1.749999999999999889e-01,1.710000000000000131e-01
1.067300000000000004e+01,1.880000000000000004e-01,1.829999999999999960e-01
1.068299999999999983e+01,2.010000000000000120e-01,1.960000000000000075e-01
1.069299999999999962e+01,2.139999999999999958e-01,2.089999999999999913e-01
1.070299999999999940e+01,2.280000000000000082e-01,2.230000000000000038e-01
1.071299999999999919e+01,2.429999999999999938e-01,2.369999999999999885e-01
1.072300000000000075e+01,2.570000000000000062e-01,2.510000000000000009e-01
